SCHLUESSEL,BERUFINT,BERUFVERZ,RO,BESCHARTA,BESCHARTB,ENTSENDEG,BLTAETIGKEIT,TRFIELD,REPL_ID,REPL_DATABASE,IENTGELTGRUPPE,SSICHTBARINMAND,CSELEKTIONSKENNZEICHEN,IWEBPORTAL,SWEBPORTALTEXT,AUSGTAETIGKEITSSCHLUESSEL,AKTIV,WARNUNGMINDESTLOHN,HOCHSCHULBERUF,VORRAUSSETZUNG,LFDNRAUSGTAETIGKEIT,SWEBPORTALTEXT2,CFREMDSCHLUESSEL,AUTO_UEBERNAHME_PERSONAL,PROSOFT_RECRUITING_SOURCE_ID,DKZ_ID
23917,Fachkraft - Lagerwirtschaft,Fachkraft - Lagerwirtschaft,N,,,,,,35807,1604123803,,,,,,51312,1,,,,13906,,,1,,7399
23918,Facharbeiter/in - Warenbewegung,Facharbeiter/in - Warenbewegung,,,,,,,35808,1604123803,,,,,,51312,1,,,,,,,1,,
23919,Fachkraft - Logistik/Materialwirtschaft,Fachkraft - Logistik/Materialwirtschaft,,,,,,,35809,1604123803,,,,,,51312,1,,,,,,,1,,
23920,Handelsfachpacker/in,Handelsfachpacker/in,,,,,,,35810,1604123803,,,,,,51312,1,,,,,,,1,,
23921,Lagerist/in,Lagerist/in,,,,,,,35811,1604123803,,,,,,51312,1,,,,,,,1,,
23922,Lagerfachkraft,Fachkraft - Lagerlogistik,N,,,,,,35812,1604123803,,,,,,51312,1,,,,13904,,,1,,27449
23923,Lagerhalter/in,Lagerhalter/in,,,,,,,35813,1604123803,,,,,,51312,1,,,,,,,1,,
23924,Lagerwärter/in,Lagerwärter/in,,,,,,,35814,1604123803,,,,,,51312,1,,,,,,,1,,
23925,Lagerdisponent/in,Lagerdisponent/in,,,,,,,35815,1604123803,,,,,,51312,1,,,,,,,1,,
23926,Lagerexpedient/in,Lagerexpedient/in,,,,,,,35816,1604123803,,,,,,51312,1,,,,,,,1,,
23927,Lagerinspektor/in,Lagerinspektor/in,,,,,,,35817,1604123803,,,,,,51312,1,,,,,,,1,,
23928,Lagerbuchführer/in,Lagerbuchführer/in,,,,,,,35818,1604123803,,,,,,51312,1,,,,,,,1,,
23929,Lagerfacharbeiter/in,Lagerfacharbeiter/in,,,,,,,35819,1604123803,,,,,,51312,1,,,,,,,1,,
23930,Lagerlistenführer/in,Lagerlistenführer/in,,,,,,,35820,1604123803,,,,,,51312,1,,,,,,,1,,
23931,Lagerplatzverwalter/in,Lagerplatzverwalter/in,,,,,,,35821,1604123803,,,,,,51312,1,,,,,,,1,,
23932,Lagerversandkaufmann/-frau,Lagerversandkaufmann/-frau,,,,,,,35822,1604123803,,,,,,51312,1,,,,,,,1,,
23933,Lagerrevisor/in (Warenlager),Lagerrevisor/in (Warenlager),,,,,,,35823,1604123803,,,,,,51312,1,,,,,,,1,,
23934,Lagerfachkraft - Warenausgang,Lagerfachkraft - Warenausgang,,,,,,,35824,1604123803,,,,,,51312,1,,,,,,,1,,
23935,Lagerverwalter/in (Warenlager),Lagerverwalter/in (Warenlager),,,,,,,35825,1604123803,,,,,,51312,1,,,,,,,1,,
23936,Magazinwart/in,Magazinwart/in,,,,,,,35826,1604123803,,,,,,51312,1,,,,,,,1,,
23937,Materialzuteiler/in,Materialzuteiler/in,,,,,,,35827,1604123803,,,,,,51312,1,,,,,,,1,,
23938,Magazinverwalter/in,Magazinverwalter/in,,,,,,,35828,1604123803,,,,,,51312,1,,,,,,,1,,
23939,Materialverwalter/in,Materialverwalter/in,,,,,,,35829,1604123803,,,,,,51312,1,,,,,,,1,,
23940,Magazinfacharbeiter/in,Magazinfacharbeiter/in,,,,,,,35830,1604123803,,,,,,51312,1,,,,,,,1,,
23941,Sachbearbeiter/in - Wareneingangsabwicklung,Sachbearbeiter/in - Wareneingangsabwicklung,,,,,,,35831,1604123803,,,,,,51312,1,,,,,,,1,,
23942,Warenannehmer/in,Warenannehmer/in,,,,,,,35832,1604123803,,,,,,51312,1,,,,,,,1,,
23943,Warenbereitsteller/in,Warenbereitsteller/in,,,,,,,35833,1604123803,,,,,,51312,1,,,,,,,1,,
23944,Warenlagerverwalter/in,Warenlagerverwalter/in,,,,,,,35834,1604123803,,,,,,51312,1,,,,,,,1,,
23945,Warenkommissionierer/in,Warenkommissionierer/in,,,,,,,35835,1604123803,,,,,,51312,1,,,,,,,1,,
23946,Wareneingangsbearbeiter/in,Wareneingangsbearbeiter/in,,,,,,,35836,1604123803,,,,,,51312,1,,,,,,,1,,
23947,Warenausgangskontrolleur/in,Warenausgangskontrolleur/in,,,,,,,35837,1604123803,,,,,,51312,1,,,,,,,1,,
23948,Zahnlagerverwalter/in,Zahnlagerverwalter/in,,,,,,,35838,1604123803,,,,,,51312,1,,,,,,,1,,
23949,Zahnlagerist/in - Zahnlagerverwalter/in,Zahnlagerist/in - Zahnlagerverwalter/in,,,,,,,35839,1604123803,,,,,,51312,1,,,,,,,1,,
23950,Schrottplatzaufseher/in,Schrottplatzaufseher/in,,,,,,,35840,1604123803,,,,,,51312,1,,,,,,,1,,
23951,Depotverwalter/in (Lager),Depotverwalter/in (Lager),,,,,,,35841,1604123803,,,,,,51312,1,,,,,,,1,,
23952,Kellerverwalter/in,Kellerverwalter/in,,,,,,,35842,1604123803,,,,,,51312,1,,,,,,,1,,
23953,Versandkontrolleur/in,Versandkontrolleur/in,,,,,,,35843,1604123803,,,,,,51312,1,,,,,,,1,,
23954,Versandmitarbeiter/in,Versandmitarbeiter/in,,,,,,,35844,1604123803,,,,,,51312,1,,,,,,,1,,
23955,Versandfacharbeiter/in,Versandfacharbeiter/in,,,,,,,35845,1604123803,,,,,,51312,1,,,,,,,1,,
23956,Werkzeuglagerist/in,Werkzeuglagerist/in,,,,,,,35846,1604123803,,,,,,51312,1,,,,,,,1,,
23957,Disponent/in - Lager,Disponent/in - Lager,,,,,,,35847,1604123803,,,,,,51312,1,,,,,,,1,,
23958,Siloverwalter/in,Siloverwalter/in,,,,,,,35848,1604123803,,,,,,51312,1,,,,,,,1,,
23959,Inventurprüfer/in,Inventurprüfer/in,,,,,,,35849,1604123803,,,,,,51312,1,,,,,,,1,,
23960,Inventarverwalter/in,Inventarverwalter/in,,,,,,,35850,1604123803,,,,,,51312,1,,,,,,,1,,
23961,Inspekteur/in (Warenprüfer/in),Inspekteur/in (Warenprüfer/in),,,,,,,35851,1604123803,,,,,,51312,1,,,,,,,1,,
23962,Kommissionierer/in,Kommissionierer/in,,,,,,,35852,1604123803,,,,,,51312,1,,,,,,,1,,
23963,Transport- und Lagerfacharbeiter/in,Transport- und Lagerfacharbeiter/in,,,,,,,35853,1604123803,,,,,,51312,1,,,,,,,1,,
23964,Assistent/in - Logistik,Assistent/in - Logistik,,,,,,,35854,1604123803,,,,,,51312,1,,,,,,,1,,
23965,Storekeeper,Storekeeper,,,,,,,35855,1604123803,,,,,,51312,1,,,,,,,1,,
23966,Munitionswart/in,Munitionswart/in,,,,,,,35856,1604123803,,,,,,51312,1,,,,,,,1,,
23967,Kanzleibote/-botin,Kanzleibote/-botin,,,,,,,35857,1604123803,,,,,,51321,1,,,,,,,1,,
23968,Laufjunge,Laufjunge,,,,,,,35858,1604123803,,,,,,51321,1,,,,,,,1,,
23969,Laufbursche,Laufbursche,,,,,,,35859,1604123803,,,,,,51321,1,,,,,,,1,,
23970,Ratsbote/-botin,Ratsbote/-botin,,,,,,,35860,1604123803,,,,,,51321,1,,,,,,,1,,
23971,Ablieferer/Ablieferin,Ablieferer/Ablieferin,,,,,,,35861,1604123803,,,,,,51321,1,,,,,,,1,,
23972,Abteilungsbote/-botin,Abteilungsbote/-botin,,,,,,,35862,1604123803,,,,,,51321,1,,,,,,,1,,
23973,Betriebsbote/-botin,Betriebsbote/-botin,,,,,,,35863,1604123803,,,,,,51321,1,,,,,,,1,,
23974,Gepäckträger/in,Gepäckträger/in,,,,,,,35864,1604123803,,,,,,51321,1,,,,,,,1,,
23975,Gepäckabholer/in,Gepäckabholer/in,,,,,,,35865,1604123803,,,,,,51321,1,,,,,,,1,,
23976,Gepäck-Servicekraft,Gepäck-Servicekraft,,,,,,,35866,1604123803,,,,,,51321,1,,,,,,,1,,
23977,"Helfer/in - Kurier-, Zustell- und Postdienstleistu","Helfer/in - Kurier-, Zustell- und Postdienstleistu",,,,,,,35867,1604123803,,,,,,51321,1,,,,,,,1,,
23978,Reklametafelträger/in,Reklametafelträger/in,,,,,,,35868,1604123803,,,,,,51321,1,,,,,,,1,,
23979,Telegrammsortierer/in,Telegrammsortierer/in,,,,,,,35869,1604123803,,,,,,51321,1,,,,,,,1,,
23980,Werbeschriftenverteiler/in,Werbeschriftenverteiler/in,,,,,,,35870,1604123803,,,,,,51321,1,,,,,,,1,,
23981,Zettelverteiler/in,Zettelverteiler/in,,,,,,,35871,1604123803,,,,,,51321,1,,,,,,,1,,
23982,Zeitungsausträger/in,Zeitungsausträger/in,,,,,,,35872,1604123803,,,,,,51321,1,,,,,,,1,,
23983,Zeitungszusteller/in,Zeitungszusteller/in,,,,,,,35873,1604123803,,,,,,51321,1,,,,,,,1,,
23984,Zeitungsauslieferer/-auslieferin,Zeitungsauslieferer/-auslieferin,,,,,,,35874,1604123803,,,,,,51321,1,,,,,,,1,,
23985,Lieferer/Lieferin,Lieferer/Lieferin,,,,,,,35875,1604123803,,,,,,51321,1,,,,,,,1,,
23986,Lieferbote/-botin,Lieferbote/-botin,,,,,,,35876,1604123803,,,,,,51321,1,,,,,,,1,,
23987,Plakatierer/in,Plakatierer/in,,,,,,,35877,1604123803,,,,,,51321,1,,,,,,,1,,
23988,Plakatkleber/in,Plakatkleber/in,,,,,,,35878,1604123803,,,,,,51321,1,,,,,,,1,,
23990,Anschläger/in (Plakate),Anschläger/in (Plakate),,,,,,,35879,1604123803,,,,,,51321,1,,,,,,,1,,
23991,Bote/Botin,Bote/Botin,,,,,,,35880,1604123803,,,,,,51321,1,,,,,,,1,,
23992,Bote/Botin (Büro),Bote/Botin (Büro),,,,,,,35881,1604123803,,,,,,51321,1,,,,,,,1,,
23993,Kofferträger/in,Kofferträger/in,,,,,,,35882,1604123803,,,,,,51321,1,,,,,,,1,,
23994,Posthelfer/in,Posthelfer/in,,,,,,,35883,1604123803,,,,,,51321,1,,,,,,,1,,
23995,Postsortierer/in,Postsortierer/in,,,,,,,35884,1604123803,,,,,,51321,1,,,,,,,1,,
23996,Postbeamter/-beamtin (einf. techn. Dienst),Postbeamter/-beamtin (einf. techn. Dienst),,,,,,,35885,1604123803,,,,,,51321,1,,,,,,,1,,
23997,Briefsortierer/in,Briefsortierer/in,,,,,,,35886,1604123803,,,,,,51321,1,,,,,,,1,,
23998,Prospektverteiler/in,Prospektverteiler/in,,,,,,,35887,1604123803,,,,,,51321,1,,,,,,,1,,
23999,Träger/in (Gepäck),Träger/in (Gepäck),,,,,,,35888,1604123803,,,,,,51321,1,,,,,,,1,,
24000,Austräger/in,Austräger/in,,,,,,,35889,1604123803,,,,,,51321,1,,,,,,,1,,
24001,Auslieferer/Auslieferin,Auslieferer/Auslieferin,,,,,,,35890,1604123803,,,,,,51321,1,,,,,,,1,,
24002,Zusteller/in (Zeitung),Zusteller/in (Zeitung),,,,,,,35891,1604123803,,,,,,51321,1,,,,,,,1,,
24003,Bürobote/Bürobotin,Bürobote/Bürobotin,,,,,,,35892,1604123803,,,,,,51321,1,,,,,,,1,,
24004,Fahnder/in (Post),Fahnder/in (Post),,,,,,,35893,1604123803,,,,,,51322,1,,,,,,,1,,
24005,Fachkraft - Brief- und Frachtverkehr,Fachkraft - Brief- und Frachtverkehr,,,,,,,35894,1604123803,,,,,,51322,1,,,,,,,1,,
24006,"Fachkraft - Kurier-, Express- und Postdienstleistu","Fachkraft - Kurier-, Express- und Postdienstleistu",,,,,,,35895,1604123803,,,,,,51322,1,,,,,,,1,,
24007,Landzusteller/in,Landzusteller/in,,,,,,,35896,1604123803,,,,,,51322,1,,,,,,,1,,
24008,Paketbote/-botin,Paketbote/-botin,,,,,,,35897,1604123803,,,,,,51322,1,,,,,,,1,,
24009,Paketsachbearbeiter/in,Paketsachbearbeiter/in,,,,,,,35898,1604123803,,,,,,51322,1,,,,,,,1,,
24010,Geldbriefträger/in,Geldbriefträger/in,,,,,,,35899,1604123803,,,,,,51322,1,,,,,,,1,,
24011,Gebührenprüfer/in (Post),Gebührenprüfer/in (Post),,,,,,,35900,1604123803,,,,,,51322,1,,,,,,,1,,
24012,Telegrammzusteller/in,Telegrammzusteller/in,,,,,,,35901,1604123803,,,,,,51322,1,,,,,,,1,,
24013,Eilbote/-botin,Eilbote/-botin,,,,,,,35902,1604123803,,,,,,51322,1,,,,,,,1,,
24014,Eilzusteller/in (Post),Eilzusteller/in (Post),,,,,,,35903,1604123803,,,,,,51322,1,,,,,,,1,,
24015,Anschriftenermittler/in (Post),Anschriftenermittler/in (Post),,,,,,,35904,1604123803,,,,,,51322,1,,,,,,,1,,
24016,Postagent/in,Postagent/in,,,,,,,35905,1604123803,,,,,,51322,1,,,,,,,1,,
24017,Posthalter/in,Posthalter/in,,,,,,,35906,1604123803,,,,,,51322,1,,,,,,,1,,
24018,Postbote/-botin,Postbote/-botin,,,,,,,35907,1604123803,,,,,,51322,1,,,,,,,1,,
24019,Postverteiler/in,Postverteiler/in,,,,,,,35908,1604123803,,,,,,51322,1,,,,,,,1,,
24020,Postverwalter/in,Postverwalter/in,,,,,,,35909,1604123803,,,,,,51322,1,,,,,,,1,,
24021,Postzusteller/in,Postzusteller/in,,,,,,,35910,1604123803,,,,,,51322,1,,,,,,,1,,
24022,Postexpedient/in,Postexpedient/in,,,,,,,35911,1604123803,,,,,,51322,1,,,,,,,1,,
24023,Postabfertiger/in,Postabfertiger/in,,,,,,,35912,1604123803,,,,,,51322,1,,,,,,,1,,
24024,Postfacharbeiter/in,Postfacharbeiter/in,,,,,,,35913,1604123803,,,,,,51322,1,,,,,,,1,,
24025,Postfahrer/in (Bahnpost),Postfahrer/in (Bahnpost),,,,,,,35914,1604123803,,,,,,51322,1,,,,,,,1,,
24026,Postbetriebsfacharbeiter/in,Postbetriebsfacharbeiter/in,,,,,,,35915,1604123803,,,,,,51322,1,,,,,,,1,,
24027,Postbeamter/-beamtin (mittl. techn. Dienst),Postbeamter/-beamtin (mittl. techn. Dienst),,,,,,,35916,1604123803,,,,,,51322,1,,,,,,,1,,
24028,Briefträger/in,Briefträger/in,,,,,,,35917,1604123803,,,,,,51322,1,,,,,,,1,,
24029,Briefverteiler/in,Briefverteiler/in,,,,,,,35918,1604123803,,,,,,51322,1,,,,,,,1,,
24030,Briefzusteller/in,Briefzusteller/in,,,,,,,35919,1604123803,,,,,,51322,1,,,,,,,1,,
24031,Zusteller/in - Post,Zusteller/in - Post,,,,,,,35920,1604123803,,,,,,51322,1,,,,,,,1,,
24032,Expressbote/-botin,Expressbote/-botin,,,,,,,35921,1604123803,,,,,,51322,1,,,,,,,1,,
24033,Baumwollklassierer/in,Baumwollklassierer/in,,,,,,,35922,1604123803,,,,,,51332,1,,,,,,,1,,
24034,Fahrladeschaffner/in,Fahrladeschaffner/in,,,,,,,35923,1604123803,,,,,,51332,1,,,,,,,1,,
24035,Fachkraft - Hafenlogistik,Fachkraft - Hafenlogistik,,,,,,,35924,1604123803,,,,,,51332,1,,,,,,,1,,
24036,Facharbeiter/in - Warenumschlag,Facharbeiter/in - Warenumschlag,,,,,,,35925,1604123803,,,,,,51332,1,,,,,,,1,,
24037,Facharbeiter/in - Umschlagprozesse/Lagerwesen (Ums,Facharbeiter/in - Umschlagprozesse/Lagerwesen (Ums,,,,,,,35926,1604123803,,,,,,51332,1,,,,,,,1,,
24038,Facharbeiter/in - Umschlagprozesse/Lagerwesen (Tra,Facharbeiter/in - Umschlagprozesse/Lagerwesen (Tra,,,,,,,35927,1604123803,,,,,,51332,1,,,,,,,1,,
24039,Facharbeiter/in - Umschlagprozesse/Lagerwesen (Lad,Facharbeiter/in - Umschlagprozesse/Lagerwesen (Lad,,,,,,,35928,1604123803,,,,,,51332,1,,,,,,,1,,
24040,Hafenfacharbeiter/in,Hafenfacharbeiter/in,,,,,,,35929,1604123803,,,,,,51332,1,,,,,,,1,,
24041,Kai-Viz/in,Kai-Viz/in,,,,,,,35930,1604123803,,,,,,51332,1,,,,,,,1,,
24042,Ladungsregler/in,Ladungsregler/in,,,,,,,35931,1604123803,,,,,,51332,1,,,,,,,1,,
24043,Lascher/in (Hafen),Lascher/in (Hafen),,,,,,,35932,1604123803,,,,,,51332,1,,,,,,,1,,
24044,Lasch-Vorarbeiter/in,Lasch-Vorarbeiter/in,,,,,,,35933,1604123803,,,,,,51332,1,,,,,,,1,,
24045,Lader/in (Schiffsgut),Lader/in (Schiffsgut),,,,,,,35934,1604123803,,,,,,51332,1,,,,,,,1,,
24046,Ladungskontrolleur/in,Ladungskontrolleur/in,,,,,,,35935,1604123803,,,,,,51332,1,,,,,,,1,,
24047,Ladearbeiter/in (Stauer/in),Ladearbeiter/in (Stauer/in),,,,,,,35936,1604123803,,,,,,51332,1,,,,,,,1,,
24048,Ladeschaffner/in (nicht Eisenbahn),Ladeschaffner/in (nicht Eisenbahn),,,,,,,35937,1604123803,,,,,,51332,1,,,,,,,1,,
24049,Rampenmanager/in,Rampenmanager/in,,,,,,,35938,1604123803,,,,,,51332,1,,,,,,,1,,
24050,Tallymann/-frau,Tallymann/-frau,,,,,,,35939,1604123803,,,,,,51332,1,,,,,,,1,,
24051,Warenkontrolleur/in,Warenkontrolleur/in,,,,,,,35940,1604123803,,,,,,51332,1,,,,,,,1,,
24052,Waagmeister/in (amtlich),Waagmeister/in (amtlich),,,,,,,35941,1604123803,,,,,,51332,1,,,,,,,1,,
24053,Schiffslader/in,Schiffslader/in,,,,,,,35942,1604123803,,,,,,51332,1,,,,,,,1,,
24054,Schiffsstauer/in,Schiffsstauer/in,,,,,,,35943,1604123803,,,,,,51332,1,,,,,,,1,,
24055,Schauermann/-frau,Schauermann/-frau,,,,,,,35944,1604123803,,,,,,51332,1,,,,,,,1,,
24056,Schiffslöscher/in,Schiffslöscher/in,,,,,,,35945,1604123803,,,,,,51332,1,,,,,,,1,,
24057,Schiffsentlader/in,Schiffsentlader/in,,,,,,,35946,1604123803,,,,,,51332,1,,,,,,,1,,
24058,Schiffseichaufnehmer/in,Schiffseichaufnehmer/in,,,,,,,35947,1604123803,,,,,,51332,1,,,,,,,1,,
24059,Decksmann/-frau (Stauer/in),Decksmann/-frau (Stauer/in),,,,,,,35948,1604123803,,,,,,51332,1,,,,,,,1,,
24060,Seegüterkontrolleur/in,Seegüterkontrolleur/in,,,,,,,35949,1604123803,,,,,,51332,1,,,,,,,1,,
24061,Terminal-Aufsicht (Hafen),Terminal-Aufsicht (Hafen),,,,,,,35950,1604123803,,,,,,51332,1,,,,,,,1,,
24062,Eichaufnehmer/in (Schifffahrt),Eichaufnehmer/in (Schifffahrt),,,,,,,35951,1604123803,,,,,,51332,1,,,,,,,1,,
24063,Eisenbahntransportfacharbeiter/in,Eisenbahntransportfacharbeiter/in,,,,,,,35952,1604123803,,,,,,51332,1,,,,,,,1,,
24064,Winschmann/-frau,Winschmann/-frau,,,,,,,35953,1604123803,,,,,,51332,1,,,,,,,1,,
24065,Windenmann/-frau,Windenmann/-frau,,,,,,,35954,1604123803,,,,,,51332,1,,,,,,,1,,
24066,Wiegemeister/in (amtlich),Wiegemeister/in (amtlich),,,,,,,35955,1604123803,,,,,,51332,1,,,,,,,1,,
24067,Winsch- und Decksmann/-frau,Winsch- und Decksmann/-frau,,,,,,,35956,1604123803,,,,,,51332,1,,,,,,,1,,
24068,Pkw-Verlader/in (Hafen),Pkw-Verlader/in (Hafen),,,,,,,35957,1604123803,,,,,,51332,1,,,,,,,1,,
24069,Umschlaginspektor/in (Binnenhafen),Umschlaginspektor/in (Binnenhafen),,,,,,,35958,1604123803,,,,,,51332,1,,,,,,,1,,
24070,Bordaufsicht (Stauerei),Bordaufsicht (Stauerei),,,,,,,35959,1604123803,,,,,,51332,1,,,,,,,1,,
24071,Containerlascher/in (Hafen),Containerlascher/in (Hafen),,,,,,,35960,1604123803,,,,,,51332,1,,,,,,,1,,
24072,Brückenaufsicht (Kai),Brückenaufsicht (Kai),,,,,,,35961,1604123803,,,,,,51332,1,,,,,,,1,,
24073,Stauer/in,Stauer/in,,,,,,,35962,1604123803,,,,,,51332,1,,,,,,,1,,
24074,Stauereiarbeiter/in,Stauereiarbeiter/in,,,,,,,35963,1604123803,,,,,,51332,1,,,,,,,1,,
24075,Stauereiinspektor/in,Stauereiinspektor/in,,,,,,,35964,1604123803,,,,,,51332,1,,,,,,,1,,
24076,Stauereivorarbeiter/in,Stauereivorarbeiter/in,,,,,,,35965,1604123803,,,,,,51332,1,,,,,,,1,,
24077,Staugüterkontrolleur/in,Staugüterkontrolleur/in,,,,,,,35966,1604123803,,,,,,51332,1,,,,,,,1,,
24078,Funktioner/in (Hafen),Funktioner/in (Hafen),,,,,,,35967,1604123803,,,,,,51332,1,,,,,,,1,,
24079,Quartiersmann/-frau,Quartiersmann/-frau,,,,,,,35968,1604123803,,,,,,51332,1,,,,,,,1,,
24080,Löscher/in (Schiffsfracht),Löscher/in (Schiffsfracht),,,,,,,35969,1604123803,,,,,,51332,1,,,,,,,1,,
24081,Güterschaffner/in,Güterschaffner/in,,,,,,,35970,1604123803,,,,,,51332,1,,,,,,,1,,
24082,Hallenmeister/in,Hallenmeister/in,,,,,,,35971,1604123803,,,,,,51393,1,,,,,,,1,,
24083,Hafenumschlagsmeister/in,Hafenumschlagsmeister/in,,,,,,,35972,1604123803,,,,,,51393,1,,,,,,,1,,
24084,Lademeister/in,Lademeister/in,,,,,,,35973,1604123803,,,,,,51393,1,,,,,,,1,,
24085,Lagermeister/in,Lagermeister/in,,,,,,,35974,1604123803,,,,,,51393,1,,,,,,,1,,
24086,Ladeaufseher/in,Ladeaufseher/in,,,,,,,35975,1604123803,,,,,,51393,1,,,,,,,1,,
24087,Ladebetriebsleiter/in,Ladebetriebsleiter/in,,,,,,,35976,1604123803,,,,,,51393,1,,,,,,,1,,
24088,Lagerwirtschaftsmeister/in,Lagerwirtschaftsmeister/in,,,,,,,35977,1604123803,,,,,,51393,1,,,,,,,1,,
24089,Magazinmeister/in,Magazinmeister/in,,,,,,,35978,1604123803,,,,,,51393,1,,,,,,,1,,
24090,Materiallagermeister/in,Materiallagermeister/in,,,,,,,35979,1604123803,,,,,,51393,1,,,,,,,1,,
24091,Warenausgangsleiter/in,Warenausgangsleiter/in,,,,,,,35980,1604123803,,,,,,51393,1,,,,,,,1,,
24092,Wareneingangsleiter/in,Wareneingangsleiter/in,,,,,,,35981,1604123803,,,,,,51393,1,,,,,,,1,,
24093,Betriebsaufseher/in - Ladedienst,Betriebsaufseher/in - Ladedienst,,,,,,,35982,1604123803,,,,,,51393,1,,,,,,,1,,
24094,Meister/in - Logistik,Meister/in - Logistik,,,,,,,35983,1604123803,,,,,,51393,1,,,,,,,1,,
24095,Meister/in - Lagerwesen,Meister/in - Lagerwesen,,,,,,,35984,1604123803,,,,,,51393,1,,,,,,,1,,
24096,Meister/in - Hafenumschlag,Meister/in - Hafenumschlag,,,,,,,35985,1604123803,,,,,,51393,1,,,,,,,1,,
24097,Meister/in - Lagerwirtschaft,Meister/in - Lagerwirtschaft,,,,,,,35986,1604123803,,,,,,51393,1,,,,,,,1,,
24098,Meister/in - Umschlagprozesse und Lagerwirtschaft,Meister/in - Umschlagprozesse und Lagerwirtschaft,,,,,,,35987,1604123803,,,,,,51393,1,,,,,,,1,,
24099,Verlademeister/in,Verlademeister/in,,,,,,,35988,1604123803,,,,,,51393,1,,,,,,,1,,
24100,Versandmeister/in,Versandmeister/in,,,,,,,35989,1604123803,,,,,,51393,1,,,,,,,1,,
24101,Verladeaufseher/in,Verladeaufseher/in,,,,,,,35990,1604123803,,,,,,51393,1,,,,,,,1,,
24102,Silomeister/in,Silomeister/in,,,,,,,35991,1604123803,,,,,,51393,1,,,,,,,1,,
24103,Umschlagmeister/in (Binnenhafen),Umschlagmeister/in (Binnenhafen),,,,,,,35992,1604123803,,,,,,51393,1,,,,,,,1,,
24104,Industriemeister/in - Lagerwirtschaft,Industriemeister/in - Lagerwirtschaft,,,,,,,35993,1604123803,,,,,,51393,1,,,,,,,1,,
24105,"Industriemeister/in - Lager, Versand, Transport","Industriemeister/in - Lager, Versand, Transport",,,,,,,35994,1604123803,,,,,,51393,1,,,,,,,1,,
24106,Industriemeister/in - Lagerwirtschaft und Transpor,Industriemeister/in - Lagerwirtschaft und Transpor,,,,,,,35995,1604123803,,,,,,51393,1,,,,,,,1,,
24107,Logistikmeister/in,Logistikmeister/in,,,,,,,35996,1604123803,,,,,,51393,1,,,,,,,1,,
24108,Transport-Aufsicht,Transport-Aufsicht,,,,,,,35997,1604123803,,,,,,51393,1,,,,,,,1,,
24109,Stauermeister/in,Stauermeister/in,,,,,,,35998,1604123803,,,,,,51393,1,,,,,,,1,,
24110,Hauptlagerführer/in,Hauptlagerführer/in,,,,,,,35999,1604123803,,,,,,51394,1,,,,,,,1,,
24111,Lagerchef/in (Warenlager),Lagerchef/in (Warenlager),,,,,,,36000,1604123803,,,,,,51394,1,,,,,,,1,,
24112,Lagerleiter/in (Warenlager),Lagerleiter/in (Warenlager),,,,,,,36001,1604123803,,,,,,51394,1,,,,,,,1,,
24113,Lagervorsteher/in (Warenlager),Lagervorsteher/in (Warenlager),,,,,,,36002,1604123803,,,,,,51394,1,,,,,,,1,,
24114,Magazinleiter/in,Magazinleiter/in,,,,,,,36003,1604123803,,,,,,51394,1,,,,,,,1,,
24115,Tanklagerleiter/in,Tanklagerleiter/in,,,,,,,36004,1604123803,,,,,,51394,1,,,,,,,1,,
24116,Leiter/in - Lagerwirtschaft,Leiter/in - Lagerwirtschaft,,,,,,,36005,1604123803,,,,,,51394,1,,,,,,,1,,
24117,Teiledienstleiter/in,Teiledienstleiter/in,,,,,,,36006,1604123803,,,,,,51394,1,,,,,,,1,,
24118,Versandleiter/in,Versandleiter/in,,,,,,,36007,1604123803,,,,,,51394,1,,,,,,,1,,
24119,Ersatzteillagerleiter/in,Ersatzteillagerleiter/in,,,,,,,36008,1604123803,,,,,,51394,1,,,,,,,1,,
24120,Bahnschaffner/in,Bahnschaffner/in,,,,,,,36009,1604123803,,,,,,51412,1,,,,,,,1,,
24121,Bahnhofsschaffner/in,Bahnhofsschaffner/in,,,,,,,36010,1604123803,,,,,,51412,1,,,,,,,1,,
24122,Fahrgastbetreuer/in,Fahrgastbetreuer/in,,,,,,,36011,1604123803,,,,,,51412,1,,,,,,,1,,
24123,Fahrkartenkontrolleur/in,Fahrkartenkontrolleur/in,,,,,,,36012,1604123803,,,,,,51412,1,,,,,,,1,,
24124,Kaufmann/-frau - Verkehrsservice,Kaufmann/-frau - Verkehrsservice,,,,,,,36013,1604123803,,,,,,51412,1,,,,,,,1,,
24125,Kaufmann/-frau - Verkehrsservice - Verkauf und Ser,Kaufmann/-frau - Verkehrsservice - Verkauf und Ser,,,,,,,36014,1604123803,,,,,,51412,1,,,,,,,1,,
24126,Kaufmann/-frau - Verkehrsservice - Sicherheit und,Kaufmann/-frau - Verkehrsservice - Sicherheit und,,,,,,,36015,1604123803,,,,,,51412,1,,,,,,,1,,
24127,Schlafwagenschaffner/in,Schlafwagenschaffner/in,,,,,,,36016,1604123803,,,,,,51412,1,,,,,,,1,,
24128,Schalterangestellte/r (Bahn),Schalterangestellte/r (Bahn),,,,,,,36017,1604123803,,,,,,51412,1,,,,,,,1,,
24129,Schaffner/in (nicht Eisenbahn),Schaffner/in (nicht Eisenbahn),,,,,,,36018,1604123803,,,,,,51412,1,,,,,,,1,,
